471,473,2,,2,1,,341110216,1927,0,,,2,,2,5,3,,,2,1,2,1,,,,7,,9,7,-1,-1,-1,0,0,-1,-1,0,0,0,1,-1,7,7,400,0,,,,1, ,-1,,-1,,-1,,226,193,20,,20,20,20,20,20,20,20,,,,10,8,2011,,,,,,,,-1,,-1,,-1,-1,,-1,-1,,
455,459,3,,3,1,,34110059,1940,0,,,2,5,1,4,5,,,,5,4,1,,,,3,,7,6,-1,-1,-1,-1,0,0,-1,0,-1,-1,1,-1,7,1,50000,0,,0,,2,1,0,0,-1,-1,0,-1,393,353,20,,20,20,20,20,20,20,20,20,20,20,15,13,2011,,,-1,,,,,,,-1,-1,,,,,,,
469,471,1,,1,1,,34110486,1985,0,,,2,1,,1,1,,,,,,,,1,,,,2,2,0,-1,-1,0,0,0,0,0,0,0,1,0,,,,0,,,,3, ,-1,,-1,,-1,,136,123,20,,20,20,20,,,,,,,,3,2,2011,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
463,466,2,,3,1,,34110128,1947,0,,,2,10,3,5,4,,,,9,5,3,,1,,,,10,10,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,7,7,36000,0,,0,,1,1,-1,,-1,,-1,-1,785,322,20,,20,20,20,20,20,20,20,20,,,19,16,2011,,,,,,,,,,,,,,,,,,
502,505,3,,2,0,ENGLISH;URDU,34110094,1938,0,,,2,5,8,4,8,,,8,4,11,1,,,,8,,19,13,-1,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,9,9,30893,0,,0,,1,1,-1,-1,-1,-1,-1,-1,573,518,20,20,20,20,20,20,20,20,20,20,20,,25,25,2011,,,,,,,,,,-1,,,,,,,,
459,462,1,,2,2,,34130092,1961,0,,,2,1,,,,,,,1,,,,,1,,,5,3,-1,-1,-1,0,0,0,-1,0,0,0,1,,,,,0,,,,2,,-1,,-1,,-1,,61,50,20,,20,20,20,20,20,,,,,,3,2,2011,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,-1,0,0,0
453,456,1,,2,1,,34140167,1960,0,,,2,3,,,,,,,3,,,,,,3,,3,3,-1,-1,-1,0,0,-1,0,0,0,0,1,-1,7,4,12821,0,,,,1,,-1,,-1,,0,,138,120,20,,20,20,20,20,20,,,,,,3,2,2011,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0
468,472,3,,2,1,,34140035,1974,,,,3,3,1,3,7,,,1,3,4,1,,,,3,,16,10,-1,-1,-1,0,0,-1,0,0,0,0,2,-1,7,3,,-1,,-1,,1,1,-1,-1,-1,-1,0,0,385,318,20,,20,20,20,20,20,20,20,20,20,20,14,10,2011,,,,,,,,-1,,,,,,,-1,,,
475,478,1,,1,1,,34140349,1993,0,,,2,,,1,2,,,,,1,1,,,,1,,2,2,-1,-1,-1,0,0,-1,0,0,0,0,1,0,,,,-1,NURSERY,,,3,,-1,,-1,,-1,,134,114,20,,20,20,20,20,20,,,,,,3,3,2011,,,,,,,,,,-1,-1,-1,,-1,,,,
466,469,1,,1,1,,34140423,1986,0,,,2,,,3,,,,,3,,,,,,2,,7,5,0,-1,-1,0,0,-1,0,0,0,0,1,-1,9,9,855,0,,,,1,,-1,,-1,,-1,,346,250,20,20,20,20,20,20,20,,,,,,7,5,2011,,,,,,,,,,,,,,,,,,
464,467,1,,3,0,ENGLISH;URDU,34120515,1987,0,,,2,3,1,1,,,,,3,1,,,,,4,,4,4,-1,-1,-1,-1,-1,0,0,0,0,0,2,-1,7,7,39000,-1,01,,,1,,-1,,-1,,-1,,105,72,,20,20,20,20,20,20,,,,,,5,5,2011,,,,,,-1,,,,-1,,,,-1,,,,-1
491,494,3,,3,1,,34120090,1954,0,,,2,5,3,5,4,,,3,4,9,,,,,6,,19,12,-1,-1,-1,-1,-1,0,-1,0,-1,0,1,-1,9,9,70179,0,,0,,1,1,-1,-1,-1,-1,-1,-1,620,604,20,,20,20,20,20,20,,,,,,17,14,2011,,,,,,,,,,,,,,,,,,
487,490,1,,2,1,,34110284,1946,0,,,2,,1,1,1,,,,1,,1,,,,3,,6,5,0,-1,0,0,0,-1,0,0,0,0,1,-1,9,,3700,,,,,1,,0,,-1,,0,,176,73,,20,20,20,20,20,20,,,,,,3,2,2011,,,,,,,,,,,,,,,,,,
467,470,1,,1,1,,34110210,1968,0,,,2,,1,2,2,,,,1,3,,,,5,,,2,2,-1,-1,-1,0,0,-1,0,0,0,0,1,-1,6,2,2095,0,,,,2,,-1,,-1,,0,,188,131,,,20,20,20,20,20,,,,,,6,5,2011,,,,,,,,,,,,,-1,-1,,,,
461,464,3,,2,1,,34110083,1908,0,,,2,1,1,5,,,,1,1,5,,,1,,,,7,6,-1,-1,-1,0,0,-1,0,0,0,0,2,-1,9,9,25000,0,,0,,2,1,-1,-1,-1,-1,-1,-1,688,629,,20,20,20,20,20,20,20,20,20,20,20,8,7,2011,,,,,,,,,,,,,,,,,,
474,477,1,,2,1,,34110256,1971,0,,,2,1,,4,6,,,1,1,8,1,,,,,1,5,5,-1,-1,-1,0,0,0,0,0,0,0,2,-1,7,7,1183,0,,,,1,,-1,,-1,,-1,,370,330,20,,20,20,20,20,20,,,,,,11,10,2011,-1,,,,,-1,,,,,,,,,,,,
481,484,2,,2,0,,34130208,,0,,,2,,,1,,,,,3,,,,,1,,,6,6,-1,-1,-1,0,-1,0,0,0,0,0,1,,,,,0,,0,,1,1,-1,,-1,-1,-1,-1,189,184,20,20,20,20,20,20,20,20,20,20,,,4,0,2011,,,,,,,,,,,,,,,,,,
470,474,1,,2,1,,34140150,1966,0,,,2,2,,1,1,,,1,2,,,,,13,,,4,4,-1,-1,-1,0,0,0,0,0,0,0,2,-1,9,4,23000,-1,03;04,,,1,,-1,,-1,,0,,123,59,20,,20,20,20,20,20,,,,,,5,1,2011,,,,,,,,,,-1,,,,,-1,,,
473,476,3,,2,1,,34140008,1823,0,,,2,2,2,,19,1,,,2,,,,,,1,,27,20,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,,,,0,,0,,1,1,-1,-1,-1,-1,-1,-1,945,861,20,,20,20,20,20,20,20,20,20,20,20,25,3,2011,,,,,,,-1,,,-1,,,,,,,,
477,481,1,,2,1,,34140224,1892,0,,,3,,,2,2,,,,,2,1,,,,,,6,5,-1,-1,-1,0,0,-1,0,0,-1,0,1,-1,7,6,1627,0,,,,2,,-1,,-1,,0,,171,152,20,20,20,20,20,20,20,,,,,,4,4,2011,,,,,,,,,,,,-1,,,-1,,,
452,455,1,,1,1,,,1981,0,,,2,1,,2,,,,,1,1,,,,,1,,3,2,-1,-1,0,0,0,0,0,0,0,0,1,-1,7,7,2496,0,,,,1,,-1,,-1,,-1,,65,59,,20,20,20,20,20,20,,,,,,3,3,2011,,,,,,,,,,,,,,,,,,
493,496,3,,3,1,,3420038,1986,0,,,2,4,1,2,4,,,,4,3,2,,,,1,,9,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,2,-1,6,6,62500,-1,04,0,,1,1,-1,-1,-1,-1,-1,-1,395,295,20,20,20,20,20,20,20,20,20,20,20,20,12,10,2011,,,,,,,,,,-1,,,,,,,,
458,460,2,,2,1,,34110093,1905,0,,,2,3,3,7,12,,,5,4,7,5,,,,1,,14,13,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,9,5,62525,0,,0,,1,1,-1,-1,-1,-1,-1,-1,729,665,20,,20,20,20,20,20,20,20,20,,,25,22,2011,-1,,,,,,-1,-1,-1,-1,-1,,,-1,-1,,,
486,489,3,,3,1,,34110065,1953,0,,,2,1,3,6,13,,,7,3,12,1,,,7,,,8,5,-1,-1,-1,-1,-1,-1,0,0,-1,-1,2,-1,7,7,,0,,0,,2,1,-1,-1,-1,-1,0,-1,710,657,20,,20,20,20,20,20,20,20,20,20,20,23,21,2011,,,,,,-1,,-1,-1,-1,-1,-1,,-1,-1,,,
456,458,3,,2,1,,34110013,1917,0,,,2,5,3,3,12,,,3,4,10,2,,,,,2,22,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,7,7,29000,0,,0,,1,1,-1,-1,-1,-1,-1,-1,863,758,20,,20,20,20,20,20,20,20,20,20,20,23,22,2011,,,,,,,,,,,,-1,,,,,,
451,454,1,,2,0,ENGLISH;URDU,34120653,1981,0,,,2,,,,1,,,,9,,1,,,,1,,2,2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,-1,7,7,67250,-1,03,,,2,,0,,-1,,0,,67,35,20,20,20,20,20,20,20,,,,,,1,1,2011,,,,,,,,,,,,,,,,,,
496,499,2,,2,1,,34110091,1895,0,,,2,,2,7,7,,,,,,,,,1,,,18,13,,-1,-1,,0,-1,,0,0,0,1,-1,7,7,120000,0,,0,,3,3,,,-1,-1,0,0,707,315,20,,20,20,20,20,20,20,20,20,,,16,15,2011,,,,,,,,,,,,,,,,,,
3479,3498,2,,2,2,,37210045,,0,,,2,1,,3,4,,,2,1,4,1,,,2,4,,13,13,-1,-1,-1,-1,-1,-1,0,0,0,0,1,-1,7,,,-1,,-1,,  , ,-1,-1,-1,-1,0,0,260,235,,20,20,20,20,20,20,20,20,20,,,8,8,2011,,,,,,,,-1,,,,-1,,,-1,,,
3433,3448,3,,2,2,,,1958,,,,2,,,9,6,,,,,,,,,,8,,14,14,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,0,,,,0,,0,,1,1,-1,-1,-1,-1,-1,-1,560,531,20,,,,,,,,,,,,22,22,2011,-1,,,,,,,,,-1,,,,,,,,
3449,3466,1,,2,2,,37210137,1985,,,,3,,,1,,,,,,,,,,,,,2,2,-1,-1,-1,0,0,-1,0,0,0,0,1,,,,,-1,03,,,1,,,,-1,,-1,,79,74,20,,20,20,20,20,20,,,,,,2,1,2011,,,,,,,,,,,,,,,,,,
3431,3447,3,,2,1,,37210058,1926,0,,,2,3,1,,6,,,,4,5,,,,,9,,18,18,-1,-1,-1,-1,-1,0,0,0,0,0,4,,,,,0,,0,,1,1,-1,-1,-1,-1,-1,-1,749,704,20,,,,,,,,,,,,31,30,2011,,,,,,,,,,-1,-1,-1,,,,,,
3432,3450,1,,2,2,,37220151,1964,,,,3,2,,1,,,,,2,1,,,,3,,,,,-1,-1,-1,0,0,0,0,0,0,0,1,-1,7,6,6866,-1,03,,,1,,-1,,-1,,0,,88,83,,20,20,20,20,20,20,,,,,,3,3,2011,,,,,,,,,,,,-1,,-1,,,,
3451,3468,3,,2,1,,3722006,1985,0,,,2,2,1,8,8,,,1,1,8,8,,,2,,,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,10,10,335302,0,,0,,  , ,,,-1,-1,-1,-1,774,706,,20,20,20,20,20,20,20,20,20,20,20,1,1,2011,,,,,,,,-1,-1,-1,,,,,,,,
3442,3459,1,,2,2,,37220144,1978,0,,,3,3,,,1,,,,4,1,,,1,,,,4,4,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,7,7,42686,0,,,,  ,,,,-1,,0,,101,0,,20,20,20,20,20,20,,,,,,4,4,2011,-1,,,,,,,,,,,,,,,,,
3440,3457,1,,2,0,,37220079,1964,,,,3,2,,7,,,,,2,1,,,,,,,,,-1,-1,-1,0,0,-1,0,0,0,0,1,0,,,,0,,,,  ,,-1,,-1,,-1,,116,75,20,,20,20,20,20,20,,,,,,3,2,2011,,,,,,,,,,,,,,,,,,
3441,3458,1,,2,2,,37220075,1960,0,,,2,3,2,,,,,,,,,,,,,,5,5,-1,-1,-1,0,0,-1,0,0,0,0,1,,,,,0,,,,1,,-1,,-1,,-1,,199,59,20,20,20,20,20,20,20,,,,,,5,5,2011,,,,,,,,,,,,,,,,,,
3448,3465,2,,3,1,,37220243,2010,0,,,2,,,,4,,,,,2,2,,,,,,,,-1,-1,0,0,0,0,0,0,0,0,1,,,,,,,,,  , ,-1,0,-1,-1,0,0,137,122,,20,20,20,20,20,20,20,20,,,,1,0,2011,,,,,,,,,,,,,,,,,,
3437,3454,3,,1,2,,37220025,1951,0,,,3,2,,1,9,,,,3,9,3,,,,13,,,,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,5,3,153027,0,,,,1, ,,,-1,,-1,,326,297,,20,20,20,20,20,20,20,20,20,20,20,15,12,2011,,,,,,,,-1,,,-1,-1,-1,-1,-1,,,
3438,3455,3,,3,1,,37230026,1985,,,,3,1,1,1,1,,,1,1,1,1,,,1,,,,,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,-1,10,10,12512,,,,,  , ,,,,,,,514,492,20,20,,20,20,20,20,20,20,20,20,20,1,19,2011,,,,,,,,,,,,,,,,,,
3450,3467,3,,2,2,,1937230,1901,0,,,3,1,,1,1,,,1,1,1,,,,1,,1,,,-1,-1,-1,-1,-1,0,0,-1,-1,0,1,-1,10,10,48711,0,,0,,  , ,,,0,,0,,233,226,20,20,,20,20,20,20,20,20,20,20,20,12,0,2011,,,,,,,,,-1,-1,,,,,,,,
3454,3471,1,,1,2,,37230184,1982,,,,3,,1,,1,,,,1,1,,,,,,,3,2,-1,-1,-1,0,0,0,0,0,0,0,1,-1,7,7,,0,,,,  ,,,,,,,,71,69,20,20,20,20,20,20,20,,,,,,3,3,2011,-1,-1,,,,,,,,,,,,,,,,
3447,3464,2,,1,1,,37240363,1979,0,,,2,,,1,4,,,,,3,,,,,3,,11,11,-1,-1,-1,-1,-1,-1,0,0,0,0,2,-1,7,7,130000,,,,,1, ,-1,-1,-1,-1,-1,-1,249,236,20,,20,20,20,20,20,20,20,20,,,6,6,2011,,,,,,,,,,-1,,,,,,,,
3445,3462,1,,2,0,ENGLISH;URDU,37210174,1986,0,,,2,2,,1,,,,,3,,,,,3,3,,2,2,-1,-1,-1,0,-1,-1,0,0,0,0,1,,,,,-1,NURSERY;01,,,1,,-1,,-1,,-1,,64,60,,20,20,20,20,20,20,,,,,,3,3,2011,,,,,,,,,,,,-1,,,,,,
3455,3472,1,,2,2,,37220128,,0,,,3,3,,3,1,,,,4,3,,,,2,,,,,-1,-1,0,0,0,0,0,0,0,0,1,-1,7,7,368,,,,,  ,,,,-1,,-1,,165,142,,20,20,20,20,20,20,,,,,,7,7,2011,,,,,,,,,,-1,,,,,,,,
3446,3463,1,,2,2,,37220115,1967,,,,3,2,,,2,,,,2,,2,,,3,,,3,3,-1,-1,-1,0,0,0,0,0,0,0,1,-1,9,,,0,,,,  ,,-1,,-1,,-1,,58,54,,20,20,20,20,20,20,,,,,,4,4,2011,,,,,,,,,,-1,,-1,,,,,,
3456,3473,3,,2,1,,37220015,1921,-1,,,1,4,,5,11,,,1,6,10,2,1,,,2,,6,6,-1,-1,,-1,-1,-1,0,0,-1,-1,1,0,7,7,,-1,05,0,,2, ,-1,,-1,,-1,,650,620,20,20,20,20,20,20,20,20,20,20,20,20,23,19,2011,-1,,,,,,-1,,,-1,,,,,,,,
3459,3476,3,,3,2,,37220020,1992,,,,3,3,1,7,5,,,,6,3,6,1,,,6,,9,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,,,,,,,,,  , ,,,-1,,,,426,357,,20,20,20,20,20,20,20,20,20,20,20,17,14,2011,,,,,,,,,,,,,,,,,,
3434,3451,1,,2,1,,37230121,1957,0,,,2,1,,,,,,,1,,,,,,,,,,-1,0,-1,0,0,0,0,0,0,0,1,-1,7,7,131100,,,,,  ,,,,,,,,26,26,20,20,20,20,20,20,20,,,,,,0,1,2011,,,,,,,,,,,,,,,,,,
3471,3490,1,,2,2,,31220153,,,,,2,,,,1,,,,,,,,1,,,,,,-1,-1,-1,0,0,-1,0,0,0,0,1,-1,7,7,23605,,,,,  ,,,,-1,,-1,,67,65,,20,20,20,20,20,20,,,,,,1,0,2011,,,,,,,,-1,,,,,,,,,,
3439,3456,0,01-12,2,1,,37228003,1890,0,,,3,,,,,,,10,9,9,6,,,10,3,,24,16,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,,,,,0,,0,,  , ,,,-1,,-1,,538,485,,20,20,20,20,20,20,20,20,20,20,20,34,34,2011,,,,,,,,,,,,,,,,,,
3462,3479,3,,2,1,,37230006,,0,,,2,1,1,1,1,,,1,1,1,1,,,1,,1,18,12,-1,-1,-1,-1,-1,,-1,-1,-1,0,1,-1,10,10,101804,0,,0,,1,1,-1,-1,-1,-1,-1,-1,456,448,20,20,,20,20,20,20,20,20,20,20,20,25,23,2011,-1,-1,,,,,-1,-1,-1,-1,,,,,,,,
2309,2307,1,,1,1,,38240275,1981,0,,,3,,2,,2,,,,,,,,,,,1,2,2,-1,-1,0,0,0,0,0,0,0,,1,-1,2,,16789,0,,,,1,,-1,,-1,,-1,,50,44,20,,20,20,20,20,20,,,,,,0,8,2011,,,,,,,,,,,,,,,,,,
2277,2275,3,,2,1,,38210912,1984,0,,,3,5,2,8,13,,,3,4,10,11,,,,,2,25,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,7,7,95000,,,,,  , ,-1,,-1,,-1,,839,774,20,20,20,20,20,20,20,20,20,20,20,20,28,25,2011,,,,,,,,,,,,,,,,,,
2295,2294,1,,1,1,,38210,1975,0,,,2,3,1,,2,,,,4,2,1,,1,,,,9,7,-1,-1,-1,-1,-1,-1,0,0,0,0,1,-1,4,4,3558,0,,,,1,,-1,,-1,,-1,,233,200,20,20,20,20,20,20,20,,,,,,7,7,2011,,,,,,,,,,,,,,,,,,
2280,2278,1,,2,1,,382010380,1976,0,,,2,,,2,,,,1,,1,,,,,,,7,5,-1,-1,-1,0,0,-1,0,0,0,0,1,-1,7,7,3384,-1,,,,1,,-1,,-1,,-1,,46,41,,20,20,20,20,20,20,,,,,,10,10,2011,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0
2268,2267,3,,2,1,,38210807,1999,0,,,2,2,,5,10,,,4,2,3,8,,,,,,16,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,7,7,84360,0,,0,,1,1,-1,-1,-1,-1,0,0,591,544,20,20,,20,20,20,20,20,20,20,20,20,25,20,2011,,,,,,,,,,,,,,,,,,
2270,2268,0,06-12,2,2,,38210939,1989,0,,,3,,,,10,,,,,,,,,,1,,,,-1,-1,0,0,0,-1,-1,-1,-1,-1,1,-1,9,8,362955,,,0,,  ,1,,-1,,-1,,-1,615,475,,,,,,,,20,20,20,20,20,28,1,2011,-1,,,,-1,,,,,-1,,,0,-1,,-1,,
2300,2298,3,,2,1,,38230908,1990,0,,,2,3,,4,3,,,1,2,5,6,,,3,6,,14,12,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,,,,,,-1,07,1,1,-1,-1,-1,-1,0,-1,546,501,,20,20,20,20,20,20,20,20,20,20,20,22,21,2011,,,,,,,,,,,,,,,,,,
2262,2261,0,06-10,2,2,,38210901,1927,,,,2,,,1,8,,,2,,4,2,,1,,,,10,6,0,-1,-1,-1,-1,0,0,-1,-1,-1,1,0,,,,,,0,,  ,1,,-1,,-1,,-1,233,201,,,,,,,,20,20,20,20,20,6,4,2011,,,,,,,,-1,,-1,,-1,-1,-1,,,,
2289,2287,1,,1,1,,38210418,1934,0,,,3,2,6,2,,,,4,6,7,,,,15,,,5,5,0,-1,-1,0,0,-1,0,0,0,0,1,-1,7,7,41305,0,,,,1,,-1,,-1,,-1,,80,73,20,,20,20,20,20,20,,,,,,16,14,2011,,,,,,,,,,,,,,,,,,
2258,2253,3,,3,1,,38230845,2012,0,,,1,4,2,2,3,,,1,5,3,3,,,,1,,11,10,-1,-1,0,-1,,-1,0,0,0,0,1,0,,,,0,,0,,1,1,-1,-1,-1,-1,-1,-1,285,230,20,,20,20,20,20,20,20,20,20,20,,12,11,2011,,,,,,,,,,,,,,,,,,
2286,2284,3,,3,0,ENGLISH;URDU,3823097,1988,0,,,2,1,1,6,8,1,,,2,6,3,,,,5,,18,12,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,7,7,0,0,,0,,1,1,-1,-1,-1,-1,-1,-1,400,318,20,,20,20,20,20,20,20,20,20,20,20,17,17,2011,,,,,,,,,,-1,-1,-1,,-1,-1,,,
2288,2286,1,,2,1,,88230249,1971,0,,,3,3,,2,,,,,,,,,,,,5,9,3,-1,0,-1,0,0,0,0,0,0,0,1,-1,9,1,25000,0,,,,1,,-1,,-1,,-1,,120,112,20,,20,20,20,20,20,,,,,,6,6,2011,,,,,,,,,,,,,,,,,,
2266,2263,2,,3,1,,38930848,1983,-1,ACTION AID,2003,2,,,2,1,,,1,,4,1,,1,,,,4,3,-1,-1,-1,0,-1,0,0,0,0,0,1,-1,9,9,50000,-1,01;04,-1,07,1,1,-1,0,-1,0,-1,0,98,95,20,,20,20,20,20,20,20,20,20,,,7,7,2011,,,,,,,-1,-1,,-1,,,,-1,,,,
2274,2272,0,05-10,3,1,,38220260,1985,0,,,2,,2,7,5,,,2,,5,3,,,,,1,16,5,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,0,,,,0,,,,1, ,-1,,-1,,-1,,334,322,,,,,,,20,20,20,20,20,20,14,8,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,2302,3,,2,1,,3822052,,0,,,2,3,1,1,1,,,2,5,3,1,,,,5,,13,8,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,-1,10,10,4000,0,,-1,,3, ,0,-1,-1,-1,0,-1,873,734,20,,20,20,20,20,20,20,20,20,20,20,15,0,2011,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,-1
2298,2296,3,,1,0,,38220251,1917,,,,2,5,1,1,2,,,,7,10,,,,,,5,11,9,-1,-1,0,0,-1,0,-1,0,-1,0,1,-1,10,10,25000,0,,0,,3,3,0,0,-1,-1,-1,-1,415,394,20,,20,20,20,20,20,20,20,20,20,20,1,0,2011,,,,,,,,,,-1,,,,,-1,,,-1
2287,2285,3,,2,0,ENGLISH;URDU,38220256,1982,0,,,2,5,,7,11,,,5,2,9,4,3,,,7,,15,10,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,13,13,85000,-1,,-1,,3,1,-1,-1,-1,-1,-1,-1,547,505,,5,5,5,5,10,20,20,20,20,20,20,23,20,2011,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0
2299,2297,3,,3,1,,38210930,1976,0,,,2,,,,,,,2,2,4,13,0,,,5,,18,14,-1,-1,-1,0,-1,-1,-1,0,-1,0,1,-1,7,7,1000000,0,,0,,1,1,-1,-1,-1,-1,-1,-1,647,551,,20,20,20,20,20,20,20,20,20,20,20,22,18,2011,,,,,,,,,,,,,,,,,,
3816,3840,1,,3,1,,38210623,,,,,2,,,,,,,,3,,,,1,,,,,5,-1,-1,-1,0,0,0,0,0,,,1,-1,5,5,24000,-1,,,,1,,-1,,-1,,0,,127,138,,20,20,20,20,20,20,,,,,,4,4,2011,,,,,,-1,,,,-1,,,,-1,-1,,,
2333,2331,2,,3,1,,38210871,1969,0,,,1,,1,2,,,,,,2,,,,4,,,6,5,-1,-1,-1,-1,-1,-1,0,0,0,0,1,-1,7,7,200000,0,,0,,1,1,-1,-1,-1,-1,0,-1,173,113,,20,20,20,20,20,20,20,20,20,,,5,5,2011,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0
2279,2277,3,,3,1,,38210875,1961,0,,,3,,,,,,,,5,5,4,,,5,,,15,10,-1,-1,-1,-1,-1,-1,0,-1,0,0,1,0,,,,0,,0,,1, ,-1,-1,-1,-1,-1,-1,342,267,20,,20,20,20,20,20,20,20,20,20,,19,17,2011,-1,-1,-1,-1,-1,,,,,-1,-1,,-1,-1,-1,,,
2297,2295,2,,3,1,,38210617,1969,0,,,2,3,1,1,5,,,,4,4,2,,,1,,,11,10,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,10,10,76000,0,,,,1, ,-1,,-1,,-1,,243,212,20,,,,,,,,,,,,10,9,2011,,,,,-1,,-1,-1,,-1,,,,-1,,,,
2283,2281,1,,1,2,,38210352,1981,0,,,3,,1,1,4,,,,1,,5,,,5,,1,2,2,-1,-1,-1,0,0,0,0,-1,0,-1,1,-1,9,9,15338,-1,01;03;04;05,,,3,,-1,,-1,,-1,,85,82,20,,20,20,20,20,20,,,,,,7,7,2011,,,,,,,,,,,,,,,,,,
2276,2274,1,,2,2,,38210415,1980,0,,,2,,1,1,2,,,,2,2,,,,,1,,6,6,-1,-1,-1,0,0,0,0,0,0,0,1,-1,7,7,8000,0,,,,1,,-1,,-1,,-1,,299,236,20,20,20,20,20,20,20,,,,,,7,6,2011,,,,,,,,,-1,,,,,,,,,
2278,2276,1,,1,2,,58230050,1987,0,,,2,1,1,2,,,,,1,1,,,1,,,,2,2,-1,0,0,0,0,0,0,0,0,0,1,-1,8,5,20000,0,,,,3,,-1,,-1,,-1,,93,86,20,,20,20,20,20,20,,,,,,3,3,2011,,,,,,,-1,,,-1,,,,-1,,,,
2303,2301,3,,2,1,,38220246,1995,0,,,3,4,1,6,7,,,5,,4,3,3,,,8,,18,10,,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,18,18,45000,0,,0,,1,1,-1,-1,-1,-1,0,0,413,365,20,20,20,20,20,20,20,20,20,20,20,20,19,15,2011,,,,,,,,,,,-1,,-1,,-1,-1,,
2306,2303,2,,2,1,,38210444,1962,0,,,2,1,1,3,4,,,4,,2,1,,,3,,,9,7,-1,-1,-1,0,0,-1,-1,0,0,0,2,-1,7,7,0,0,,0,,1,3,-1,-1,-1,-1,0,-1,256,239,20,20,20,20,20,20,20,20,20,20,,,9,0,2011,,,,,,,,,,,,,,,,,,
2327,2327,2,,2,2,,38230802,1999,0,,,2,2,1,5,2,,,2,2,5,0,1,,,,,9,8,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,9,9,59654,0,,0,,3,3,-1,-1,-1,-1,-1,0,239,223,20,,20,20,20,20,20,20,20,20,,,10,8,2011,,,,,,,-1,-1,-1,,-1,-1,-1,-1,-1,,,
2265,2265,1,,2,2,,38230226,1983,,,,3,,1,1,1,,,,1,1,1,,,,3,,3,3,0,-1,-1,0,0,0,0,0,0,0,1,-1,2,2,6576,0,,,,3,,-1,,-1,,-1,,93,82,20,,20,20,20,20,20,,,,,,0,3,2011,,,,,,,,,,,,,,,,,,
136,140,2,,2,1,,36630041,1968,0,,,2,2,3,2,6,,,1,4,3,2,,,,12,,7,5,0,0,0,0,0,0,0,-1,-1,-1,1,-1,7,7,26803,0,,0,,3,1,-1,-1,-1,-1,-1,-1,183,169,,,,,,,,20,20,20,,,13,11,2011,,,-1,,,,,-1,,-1,,,-1,-1,-1,,,
135,139,1,,1,1,,36630216,1985,0,,,2,,3,1,1,,,,4,,1,,,,5,,3,2,-1,-1,-1,0,0,-1,0,0,0,0,2,-1,7,5,1000263,-1,03,,,1,,-1,,-1,,-1,,142,125,,,,,,,,,,,,,5,3,2011,,,,,,,,-1,,-1,-1,,,,,,,
127,131,2,,3,1,,36620023,1977,0,,,2,2,,1,2,1,,,3,1,1,1,,,,,5,5,-1,-1,0,-1,-1,-1,0,0,0,0,1,-1,7,6,211651,-1,04,0,,1, ,-1,,-1,,-1,,113,72,20,,,,,,,,,,,,11,6,2011,,,,,,,,,,-1,-1,,-1,-1,,,,
119,121,1,,3,0,ENGLISH;URDU,36620163,1994,0,,,2,,,,2,,,1,,1,,,2,,,,4,1,-1,-1,-1,0,0,0,0,0,0,0,2,-1,7,7,22125,0,,,,1,,-1,,-1,,-1,,14,10,20,,20,20,20,20,20,,,,,,2,2,2011,,,,,,,,,,,,,,,,,,
