598,696,1,,1,1,,1994,0,,,,1,2,4,2,,,,,2,,,8,8,1,1,1,1,1,0,0,0,0,0,1,0,,,,1,,-1,,-1,,-1,,221,202,2,200,200,200,200,200,200,,,,,,9,9,0,0,,,,,,
563,652,3,,3,1,,2002,0,,,,6,1,4,,,,,3,1,,,6,6,1,1,1,1,1,0,0,0,0,0,1,0,,0,,3,1,,,-1,-1,-1,-1,286,234,2,300,300,300,300,300,300,350,350,350,400,400,11,11,0,0,,,,,,
581,674,3,,3,1,,1991,0,,,,2,2,1,2,,,,,3,,,9,8,1,0,1,1,1,1,0,1,0,0,1,0,,1,3,1,1,-1,-1,-1,-1,-1,-1,195,191,2,100,150,150,150,200,250,300,300,300,500,,10,10,0,0,,,,,,
585,680,2,,1,1,,,0,,,,2,5,3,1,,,1,1,1,,,10,10,1,1,1,1,1,0,0,0,0,0,1,0,,0,,1,2,-1,-1,-1,-1,-1,-1,280,241,2,200,200,200,250,250,250,300,300,400,,,11,11,0,0,,,,,,
1802,2521,2,,1,1,,2006,0,,,,7,2,1,2,,,,1,2,1,1,10,9,1,1,1,1,0,0,0,0,0,0,1,0,,,,2,2,-1,,-1,,0,0,137,0,2,200,300,300,350,350,400,400,400,,,,13,11,0,0,,,,,,
558,648,2,,1,1,,2010,0,,,,3,2,1,1,,,,,,1,,9,9,1,1,1,1,1,1,0,0,0,0,1,0,,0,,1,1,-1,,-1,,-1,,117,106,2,50,100,100,100,100,100,150,150,150,,,7,7,0,,,,,,,
565,655,2,,1,2,,1993,,,,,3,2,4,5,,,,,13,,,7,7,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,2,2,-1,-1,-1,-1,0,0,278,0,2,300,300,300,300,300,350,350,350,350,,,14,13,0,0,,,,,,
589,688,2,,3,1,,2009,0,,,,,10,1,,,,,1,1,,,8,7,1,1,1,1,1,0,0,0,0,0,1,0,,0,,1,1,-1,-1,-1,,-1,,238,210,2,100,150,150,150,150,200,200,200,200,,,11,9,0,0,,,,,,
631,726,2,,1,1,,1982,,,,,,,3,,,,3,,,,,14,12,1,1,1,1,1,1,0,0,1,0,1,0,,0,,1,1,,,-1,,-1,,441,348,2,500,500,500,500,500,500,600,600,600,,,3,3,0,0,,,,,,
561,650,2,,1,1,,1999,0,,,,,3,18,2,,,,,1,,,19,19,1,1,1,1,1,1,0,0,0,0,1,1,,1,,1,1,,,-1,,,0,766,715,2,150,160,160,170,170,200,230,230,270,,,23,22,0,0,,,,,,
584,679,3,,1,1,,1998,,,,,5,4,2,,,,,,,,,9,8,1,1,1,1,1,1,1,1,1,0,1,1,3,1,7,1,1,-1,-1,-1,-1,-1,-1,256,244,2,200,200,250,250,300,350,350,350,350,400,400,11,9,0,0,,,,,,
574,666,2,,2,1,,1995,0,,,,2,1,2,1,,,,1,2,1,,4,4,1,1,1,0,0,0,0,0,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,56,46,2,120,130,140,150,180,200,250,270,300,,,6,5,0,0,,,,,,
580,676,3,,1,1,,2012,0,,,,1,,1,5,,,,,,1,,5,5,1,1,1,0,0,1,0,0,0,0,1,1,,0,,1,1,-1,-1,-1,-1,0,-1,138,136,2,100,150,150,150,200,200,250,250,300,400,,6,6,0,0,,,,,,
569,657,1,,3,2,,2001,0,,,,4,1,1,1,,,,,1,,,6,5,1,1,1,0,0,0,0,0,0,0,1,0,,,,1,1,-1,,-1,,-1,,249,229,2,160,170,170,180,190,200,,,,,,7,6,0,0,,,,,,
630,725,3,,1,1,,1996,-1,PEF,1996,,2,7,8,2,,,,2,5,,,,,1,1,1,1,1,1,0,1,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,362,341,2,0,0,0,0,0,0,0,0,0,0,0,19,19,1,1,1920000,1920000,,,PEF,PEF
593,691,3,,2,2,,2010,0,,,,2,2,2,1,,,,1,1,,,9,8,1,1,1,0,0,0,0,0,0,0,1,1,9,1,6,1,1,-1,-1,-1,-1,-1,-1,201,187,2,100,100,200,20,200,200,300,300,300,500,500,7,6,0,0,,,,,,
582,677,3,,1,1,,2001,0,,,,2,3,,2,,,,,1,,,5,4,1,1,1,0,0,1,1,0,0,0,1,0,,,,1,1,-1,,-1,,-1,,221,0,2,150,200,250,250,250,300,300,300,300,500,,7,4,0,0,,,,,,
566,654,2,,1,1,,2009,0,,,,1,2,,1,,,,,,,,4,3,1,1,1,0,0,0,0,0,0,0,1,1,1,,,1,1,,,-1,,0,,145,137,2,150,200,200,200,200,200,,300,350,,,5,5,0,0,,,,,,
572,663,2,,1,1,,2008,0,,,,1,1,1,,,,,,1,,,2,2,1,1,1,0,0,0,0,0,0,0,3,1,1,1,7,2,2,-1,-1,-1,-1,,0,87,49,2,100,200,200,200,200,200,300,300,300,,,3,2,0,0,,,,,,
571,661,2,,1,1,,1995,0,,,,,7,2,,,,,,2,,,9,9,1,1,1,0,0,0,0,0,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,181,178,2,200,200,200,200,200,200,350,400,400,,,9,7,0,0,,,,,,
575,667,2,,1,1,,1994,0,,,,,3,5,1,,,,1,4,1,3,19,16,1,1,1,1,1,0,0,0,1,0,1,0,,1,,1,1,-1,,-1,,-1,,319,293,2,120,150,150,150,175,175,250,250,300,,,9,9,0,0,,,,,,
564,647,2,,1,2,,2000,0,,,,7,2,2,1,,,2,,2,1,,,,1,1,1,1,1,1,1,0,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,216,164,2,150,150,200,230,230,300,300,350,350,,,12,10,0,0,,,,,,
635,734,1,,1,1,,2003,0,,,,,3,1,,,,,,,,,5,5,1,1,1,1,1,0,0,0,1,0,1,0,,,,1,,-1,,-1,,-1,,88,83,2,300,330,330,360,360,400,,,,,,5,5,0,0,,,,,,
